,Age,Gender,EducationBackground,MaritalStatus,EmpDepartment,EmpJobRole,BusinessTravelFrequency,DistanceFromHome,EmpEducationLevel,EmpEnvironmentSatisfaction,EmpHourlyRate,EmpJobInvolvement,EmpJobLevel,EmpJobSatisfaction,NumCompaniesWorked,OverTime,EmpLastSalaryHikePercent,EmpRelationshipSatisfaction,TotalWorkExperienceInYears,TrainingTimesLastYear,EmpWorkLifeBalance,ExperienceYearsAtThisCompany,ExperienceYearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition,PerformanceRating
21,1.7704259627954613,1,5,1,4,17,2,-0.3873418306220935,3,4,0.9908653648695277,3,2,4,-0.20071565975603242,1,0.4904250360357608,4,1.3557297572959024,0.961396628329725,3,-0.9128030552074389,-0.6339051119128403,-0.06029613843304474,-0.5935697361910744,1,3
22,-0.21118875356799457,0,5,0,4,12,0,-0.8767445121135514,4,4,-0.2465820144530031,3,2,1,-0.20071565975603242,1,-1.165018123578622,1,0.8843082247676256,-0.6222354293170421,4,-1.1354379467214484,-1.2331064780376202,-0.6813722424644063,-1.1921274533585444,1,3
23,-0.5414578729619038,1,5,2,4,17,1,1.814970236089467,4,1,0.6938779938321203,3,2,4,-0.6594943106269636,1,-0.061389350502366734,4,-0.05853484028892777,-0.6222354293170421,3,0.868276076904637,1.1636989864614997,0.5607799655983169,0.9028245567276005,1,3
24,-0.321278460032631,0,5,0,4,17,2,-0.14264048987636452,5,2,-1.6820209744671388,3,2,1,0.25806299111489883,1,-0.33729654377143053,3,-0.5299563728172044,0.16958059950634144,3,-1.3580728382354579,-1.2331064780376202,-0.6813722424644063,-1.1921274533585444,1,3
25,1.6603362563308248,1,3,2,5,11,2,-0.7543938417406869,4,3,-1.73151886964004,2,4,1,-0.6594943106269636,1,-1.165018123578622,1,-0.05853484028892777,0.16958059950634144,4,-0.24489838066541036,0.5644976203367197,-0.3708341904487255,-0.2942908776073394,1,4
26,-0.43136816649726745,1,1,1,4,17,2,-0.9990951824864159,4,4,-0.14758622410720063,3,1,4,-0.6594943106269636,0,-0.6132037370404942,3,-0.05853484028892777,-0.6222354293170421,2,0.868276076904637,1.4632996695238896,1.4923941216453593,1.2021034153113355,0,3
27,-1.3120858182143589,0,4,1,5,18,2,2.0596715768351963,1,3,-1.6820209744671388,3,2,4,-0.6594943106269636,1,2.1458681956501438,2,-0.6870968836599634,1.7532126571531086,2,-0.02226348915140087,0.2648969372743297,-0.3708341904487255,0.0049879809763955655,1,4
28,0.8897083110783698,1,2,1,5,14,2,-0.8767445121135514,2,2,-0.9890504420465216,1,2,3,-1.1182729614978948,1,-0.6132037370404942,1,-0.21567535113168668,0.16958059950634144,3,0.4230062938766181,0.8640983033991096,0.2502419135826361,-0.8928485947748094,1,3
29,-1.5322652311436318,1,4,1,4,17,2,0.10206085086936444,1,1,0.6443800986592191,4,1,3,-0.6594943106269636,1,0.7663322293048246,4,-1.3156589270309988,0.16958059950634144,3,-0.9128030552074389,-0.6339051119128403,-0.6813722424644063,-0.5935697361910744,1,3
30,1.1098877240076426,0,5,1,5,18,1,2.1820222472080606,2,2,0.5453843083134167,4,2,3,0.71684164198583,0,-0.8891109303095581,4,-0.37281586197444555,-0.6222354293170421,3,-0.24489838066541036,-0.03470374578806028,-0.3708341904487255,-0.2942908776073394,0,3
31,-0.321278460032631,1,1,1,5,18,2,-0.8767445121135514,3,4,-0.2960799096259043,3,2,4,-0.6594943106269636,1,1.8699610023810798,3,-0.6870968836599634,1.7532126571531086,3,-0.02226348915140087,0.2648969372743297,-0.3708341904487255,0.0049879809763955655,1,4
32,-0.10109904710335814,1,5,1,5,18,0,-0.14264048987636452,4,1,0.4958864131405154,2,3,1,-0.6594943106269636,1,-0.061389350502366734,2,-0.05853484028892777,-1.4140514581404255,3,0.868276076904637,0.8640983033991096,-0.6813722424644063,1.5013822738950704,1,3
33,1.6603362563308248,1,4,2,4,17,0,1.2032168842251447,4,4,-1.2365399179110277,3,1,4,-1.1182729614978948,1,0.7663322293048246,1,-0.8442373945027223,0.16958059950634144,3,-0.46753327217941987,-0.33430442885045025,-0.3708341904487255,-0.5935697361910744,1,3
34,-1.2019961117497224,0,5,0,4,17,1,-0.9990951824864159,2,1,0.24839693727600923,1,1,4,0.25806299111489883,1,-0.33729654377143053,1,-0.8442373945027223,-0.6222354293170421,3,-0.9128030552074389,-0.6339051119128403,-0.06029613843304474,-1.1921274533585444,1,3
35,-0.8717269923558132,0,4,2,4,17,2,2.1820222472080606,3,2,0.0009074614115030673,3,2,3,0.71684164198583,1,-0.8891109303095581,1,0.09860567055383113,0.16958059950634144,2,0.4230062938766181,0.8640983033991096,-0.3708341904487255,-0.8928485947748094,1,3
36,-1.2019961117497224,1,2,1,5,18,2,-0.14264048987636452,3,4,-1.3850336034297315,2,2,1,1.6343989437276925,1,0.4904250360357608,3,-0.6870968836599634,-0.6222354293170421,2,-0.46753327217941987,-0.33430442885045025,-0.3708341904487255,-0.5935697361910744,0,3
37,-0.321278460032631,0,5,1,4,17,2,-0.9990951824864159,4,2,0.29789483244891046,4,1,4,-0.20071565975603242,1,0.21451784276669705,3,-0.05853484028892777,-0.6222354293170421,3,-0.46753327217941987,-0.6339051119128403,-0.3708341904487255,-0.2942908776073394,1,3
38,1.8805156692600977,0,4,0,4,17,2,1.2032168842251447,4,4,1.4363464214256387,3,2,1,-0.20071565975603242,0,-1.165018123578622,2,-0.21567535113168668,0.961396628329725,3,-0.24489838066541036,-0.33430442885045025,-0.3708341904487255,0.0049879809763955655,1,3
39,-1.091906405285086,1,3,2,5,18,1,-0.14264048987636452,1,3,0.8918695745237253,3,2,4,-1.1182729614978948,1,1.0422394225738885,2,-0.8442373945027223,0.16958059950634144,3,-0.46753327217941987,-0.6339051119128403,-0.3708341904487255,-0.8928485947748094,1,3
40,0.008990659361278287,0,5,0,4,17,2,0.10206085086936444,1,4,0.7928737841779228,3,1,1,-1.1182729614978948,0,-0.6132037370404942,2,-0.6870968836599634,0.16958059950634144,2,-0.24489838066541036,-0.33430442885045025,0.5607799655983169,-0.2942908776073394,1,3
41,0.11908036582591472,0,5,1,4,17,1,-0.8767445121135514,4,1,0.44638851796761414,4,2,1,1.6343989437276925,0,-0.8891109303095581,4,1.0414487356103845,-0.6222354293170421,3,1.9814505344746844,0.8640983033991096,0.5607799655983169,2.399218849646275,1,3
42,-0.321278460032631,0,4,1,4,17,2,-0.8767445121135514,4,3,0.9908653648695277,2,1,1,-0.6594943106269636,1,-1.165018123578622,3,-0.6870968836599634,0.16958059950634144,3,-0.02226348915140087,0.2648969372743297,-0.3708341904487255,-0.2942908776073394,1,3
43,-0.21118875356799457,0,5,2,5,14,2,-0.14264048987636452,4,1,0.29789483244891046,3,1,4,-0.6594943106269636,1,0.21451784276669705,2,-1.15851841618824,-1.4140514581404255,2,-0.6901681636934294,-0.6339051119128403,-0.6813722424644063,-0.5935697361910744,1,3
44,0.3392597787551876,0,4,2,4,17,1,-0.8767445121135514,2,3,-1.3850336034297315,4,2,2,-0.6594943106269636,1,2.4217753889192073,4,-0.37281586197444555,-0.6222354293170421,3,0.4230062938766181,0.8640983033991096,0.2502419135826361,0.9028245567276005,1,4
45,-0.321278460032631,0,5,2,5,18,2,-0.14264048987636452,2,3,1.3373506310798364,3,2,1,1.1756202928567612,1,0.4904250360357608,2,-0.6870968836599634,-1.4140514581404255,3,-0.6901681636934294,-0.6339051119128403,-0.3708341904487255,-0.5935697361910744,1,3
46,-1.4221755246789953,1,5,0,4,12,0,-0.020289819503500048,3,3,-0.2960799096259043,2,1,2,-0.6594943106269636,1,-1.165018123578622,3,-1.4727994378737579,0.961396628329725,3,-1.1354379467214484,-1.2331064780376202,-0.6813722424644063,-1.1921274533585444,1,3
47,1.6603362563308248,0,5,2,4,12,2,0.2244115212422289,4,4,0.7928737841779228,3,2,3,2.551956245469555,1,1.3181466158429522,2,-0.21567535113168668,0.16958059950634144,3,-0.24489838066541036,-0.6339051119128403,-0.3708341904487255,0.0049879809763955655,1,4
48,1.440156843401552,1,4,2,4,17,2,-0.8767445121135514,3,3,-0.0980883289342994,3,4,3,1.1756202928567612,1,0.21451784276669705,4,-0.05853484028892777,0.16958059950634144,3,-0.46753327217941987,-0.33430442885045025,-0.6813722424644063,-0.2942908776073394,1,3
49,-0.8717269923558132,0,5,2,4,17,2,-0.9990951824864159,2,2,-1.484029393775534,2,1,1,-0.6594943106269636,0,-1.165018123578622,4,-1.4727994378737579,-1.4140514581404255,3,-1.1354379467214484,-1.2331064780376202,-0.6813722424644063,-1.1921274533585444,0,3
50,-0.43136816649726745,1,4,2,4,17,2,-0.26499116024922903,3,3,-0.8405567565278179,3,3,3,-1.1182729614978948,1,-1.165018123578622,4,0.5700272030821079,0.16958059950634144,4,1.5361807514466657,1.4632996695238896,0.2502419135826361,0.9028245567276005,1,3
51,-0.43136816649726745,0,3,1,5,18,2,0.8361648731065513,3,1,0.14940114693020676,3,2,1,1.1756202928567612,1,-0.061389350502366734,3,-0.6870968836599634,0.16958059950634144,3,-0.6901681636934294,-0.6339051119128403,-0.6813722424644063,-0.5935697361910744,0,3
52,1.1098877240076426,0,1,2,4,17,2,-0.8767445121135514,2,3,-1.6325230792942376,3,4,4,-0.6594943106269636,0,-1.165018123578622,3,2.455713333195215,0.16958059950634144,2,-0.24489838066541036,2.9613030848358393,0.2502419135826361,-1.1921274533585444,1,3
53,-0.10109904710335814,0,1,2,4,17,2,-0.9990951824864159,3,3,-1.533527288948435,3,2,2,-1.1182729614978948,1,-0.061389350502366734,1,-0.05853484028892777,-0.6222354293170421,3,0.6456411853906276,0.8640983033991096,-0.6813722424644063,0.30426683956013056,1,3
54,-0.8717269923558132,1,5,2,4,12,2,1.6926195657166028,2,3,0.7433758890050216,4,1,3,-0.6594943106269636,1,2.4217753889192073,3,-0.05853484028892777,0.16958059950634144,3,0.868276076904637,0.8640983033991096,-0.6813722424644063,0.9028245567276005,1,4
55,-0.21118875356799457,0,5,1,4,12,2,-0.9990951824864159,4,4,-1.286037813083929,4,1,3,0.25806299111489883,1,-0.6132037370404942,3,-0.5299563728172044,-2.2058674869638093,3,-0.9128030552074389,-0.6339051119128403,-0.06029613843304474,-0.5935697361910744,1,3
56,0.5594391916844604,0,5,2,4,17,2,-0.9990951824864159,2,4,-1.1375441275652254,2,2,4,-0.20071565975603242,0,-0.6132037370404942,4,-0.37281586197444555,0.961396628329725,3,-0.46753327217941987,-0.33430442885045025,-0.6813722424644063,-0.5935697361910744,1,3
57,-0.9818166988204496,1,4,1,4,17,2,-0.8767445121135514,4,3,-0.9890504420465216,3,1,3,1.6343989437276925,1,0.4904250360357608,4,-0.8442373945027223,0.16958059950634144,2,-0.9128030552074389,-0.6339051119128403,-0.06029613843304474,-0.8928485947748094,0,3
58,-0.10109904710335814,1,0,2,2,9,2,0.4691128619879579,3,3,-1.484029393775534,3,1,2,0.71684164198583,1,-0.6132037370404942,2,-0.37281586197444555,-0.6222354293170421,3,-0.24489838066541036,-0.6339051119128403,-0.6813722424644063,0.0049879809763955655,1,3
59,0.3392597787551876,1,4,1,4,17,1,0.8361648731065513,4,1,-0.7415609661820154,2,2,3,1.6343989437276925,1,-0.33729654377143053,4,-0.05853484028892777,2.545028685976492,3,-1.1354379467214484,-1.2331064780376202,-0.6813722424644063,-1.1921274533585444,1,3
60,-0.7616372858911767,0,4,1,4,17,2,-0.8767445121135514,3,3,-0.6920630710091142,2,2,4,1.1756202928567612,0,2.4217753889192073,2,0.25574618139659006,0.961396628329725,2,-1.3580728382354579,-1.2331064780376202,-0.6813722424644063,-1.1921274533585444,1,4
61,0.8897083110783698,0,5,1,4,17,2,-0.8767445121135514,3,2,1.4363464214256387,2,1,3,-0.6594943106269636,1,-0.33729654377143053,4,-1.4727994378737579,0.16958059950634144,3,-1.1354379467214484,-1.2331064780376202,-0.6813722424644063,-1.1921274533585444,1,3
62,0.5594391916844604,1,5,2,4,17,2,2.4267235879537896,3,2,1.5848401069443425,3,2,2,-0.6594943106269636,1,-0.6132037370404942,4,-0.05853484028892777,0.16958059950634144,2,0.6456411853906276,1.1636989864614997,1.4923941216453593,1.2021034153113355,1,3
63,0.11908036582591472,1,5,0,4,17,1,0.3467621916150934,3,1,-1.0385483372194229,2,2,1,-0.20071565975603242,1,-0.061389350502366734,3,0.41288669223934893,0.16958059950634144,2,-0.46753327217941987,-0.33430442885045025,-0.3708341904487255,-0.5935697361910744,1,3
64,1.3300671369369155,0,3,2,5,18,2,0.2244115212422289,3,3,-1.1375441275652254,3,3,4,-0.6594943106269636,1,0.7663322293048246,1,-0.21567535113168668,0.16958059950634144,4,0.6456411853906276,1.1636989864614997,1.4923941216453593,0.9028245567276005,0,3
65,1.990605375724734,1,4,1,5,18,2,-0.8767445121135514,1,3,-1.4345314986026327,3,2,4,0.71684164198583,1,0.21451784276669705,3,0.25574618139659006,0.16958059950634144,2,0.6456411853906276,0.8640983033991096,1.4923941216453593,-0.2942908776073394,0,3
66,0.6695288981490969,1,5,2,4,17,2,0.5914635323608224,2,2,1.3868485262527375,3,4,1,1.6343989437276925,1,2.4217753889192073,3,1.827151289824179,0.16958059950634144,3,-0.46753327217941987,-0.9335057949752302,-0.3708341904487255,-1.1921274533585444,1,3
67,-1.091906405285086,1,2,0,4,17,2,-0.509692500994958,1,3,-1.1870420227381264,2,3,4,-0.6594943106269636,0,0.21451784276669705,2,-0.21567535113168668,0.16958059950634144,3,0.6456411853906276,1.1636989864614997,-0.6813722424644063,1.2021034153113355,1,3
68,-0.21118875356799457,1,1,1,4,17,2,-0.26499116024922903,3,3,-0.34557780479880557,3,3,3,0.25806299111489883,1,1.594053809112016,2,1.0414487356103845,0.16958059950634144,4,0.4230062938766181,0.2648969372743297,-0.3708341904487255,0.6035456981438655,1,4
69,-0.9818166988204496,0,3,2,5,18,2,-0.8767445121135514,4,2,0.7433758890050216,3,2,2,-0.6594943106269636,0,1.3181466158429522,1,-0.37281586197444555,-0.6222354293170421,3,0.4230062938766181,0.8640983033991096,1.4923941216453593,0.30426683956013056,1,3
70,-1.2019961117497224,0,4,2,4,17,1,-0.509692500994958,2,3,1.0898611552153301,2,1,3,-0.6594943106269636,0,-0.33729654377143053,1,-0.37281586197444555,-0.6222354293170421,3,0.4230062938766181,0.8640983033991096,-0.3708341904487255,0.9028245567276005,0,3
71,-1.091906405285086,1,4,2,4,17,0,-0.7543938417406869,3,4,-0.7910588613549167,3,1,4,-0.6594943106269636,1,-1.165018123578622,3,-1.6299399487165167,2.545028685976492,2,-1.3580728382354579,-1.2331064780376202,-0.6813722424644063,-1.1921274533585444,1,3
72,1.5502465498661884,0,3,2,5,11,2,2.0596715768351963,4,1,0.0009074614115030673,3,4,3,-0.20071565975603242,1,-0.33729654377143053,3,-0.05853484028892777,-0.6222354293170421,2,3.094624992044732,0.5644976203367197,0.5607799655983169,-0.2942908776073394,1,3
73,0.7796186046137333,1,4,1,4,17,2,-0.6320431713678224,3,4,-0.7910588613549167,3,2,2,-0.20071565975603242,1,-0.8891109303095581,4,-0.05853484028892777,-0.6222354293170421,2,-0.24489838066541036,-0.6339051119128403,-0.06029613843304474,-0.2942908776073394,1,3
74,-1.3120858182143589,1,4,1,4,17,2,-0.8767445121135514,1,1,-0.04859043376139816,4,1,1,2.0931775945986235,1,-0.6132037370404942,3,-0.6870968836599634,0.16958059950634144,2,-0.46753327217941987,-0.33430442885045025,-0.6813722424644063,-0.8928485947748094,1,3
75,-0.21118875356799457,0,4,1,4,12,2,2.1820222472080606,1,3,-0.642565175836213,2,1,1,-0.6594943106269636,1,-1.165018123578622,4,-0.6870968836599634,0.16958059950634144,2,-0.02226348915140087,0.2648969372743297,-0.3708341904487255,-0.8928485947748094,1,3
76,-0.10109904710335814,1,5,2,5,18,2,-0.9990951824864159,2,2,-0.49407149031750924,3,2,4,-0.6594943106269636,0,-0.33729654377143053,4,1.1985892464531434,-1.4140514581404255,2,2.649355209016713,2.9613030848358393,0.5607799655983169,2.0999399910625405,1,3
77,1.7704259627954613,0,3,2,5,18,2,-0.26499116024922903,2,1,0.5948822034863178,2,3,4,2.0931775945986235,0,0.7663322293048246,4,-0.05853484028892777,0.16958059950634144,3,-0.24489838066541036,-0.6339051119128403,-0.6813722424644063,0.0049879809763955655,1,3
78,0.8897083110783698,1,3,0,5,18,2,-0.020289819503500048,3,4,0.39689062279471293,3,3,1,0.71684164198583,0,-0.8891109303095581,3,1.1985892464531434,-0.6222354293170421,3,-0.24489838066541036,-0.03470374578806028,-0.6813722424644063,-0.5935697361910744,1,3
79,-0.5414578729619038,0,4,2,4,17,2,-0.14264048987636452,2,3,1.238354840734034,4,2,3,1.1756202928567612,1,-0.8891109303095581,3,-0.21567535113168668,0.16958059950634144,2,-0.24489838066541036,-0.33430442885045025,-0.3708341904487255,-0.2942908776073394,1,3
80,0.008990659361278287,1,3,0,5,18,2,0.8361648731065513,4,4,0.0009074614115030673,2,2,3,0.71684164198583,1,1.0422394225738885,4,-0.21567535113168668,-0.6222354293170421,3,-1.1354379467214484,-1.2331064780376202,-0.6813722424644063,-1.1921274533585444,1,3
81,-0.9818166988204496,1,4,0,2,9,2,-0.14264048987636452,2,2,-0.14758622410720063,2,1,4,-0.6594943106269636,1,-0.6132037370404942,4,-0.6870968836599634,2.545028685976492,3,-0.24489838066541036,-0.9335057949752302,-0.6813722424644063,0.0049879809763955655,1,3
82,-1.6423549376082682,1,5,2,4,12,2,-0.9990951824864159,2,4,-1.6325230792942376,2,2,4,1.6343989437276925,1,1.8699610023810798,1,-1.0013779053454812,-0.6222354293170421,1,-0.9128030552074389,-0.6339051119128403,-0.06029613843304474,-0.5935697361910744,1,3
83,0.7796186046137333,1,5,2,4,17,2,-0.14264048987636452,4,1,-0.19708411928010186,4,1,4,-0.20071565975603242,0,2.4217753889192073,3,-0.05853484028892777,-0.6222354293170421,2,-0.6901681636934294,-0.6339051119128403,-0.6813722424644063,-0.5935697361910744,1,3
84,0.5594391916844604,1,4,1,4,12,1,-0.8767445121135514,1,2,-1.533527288948435,3,1,4,1.1756202928567612,0,-0.33729654377143053,4,-0.37281586197444555,-0.6222354293170421,3,-0.9128030552074389,-0.9335057949752302,-0.06029613843304474,-0.5935697361910744,1,3
85,-0.10109904710335814,1,5,2,2,9,2,-0.14264048987636452,3,1,0.5453843083134167,2,1,1,-1.1182729614978948,1,1.594053809112016,3,-0.6870968836599634,0.16958059950634144,3,-0.24489838066541036,-0.03470374578806028,-0.6813722424644063,-0.2942908776073394,1,3
86,-1.3120858182143589,1,1,2,5,18,2,-0.7543938417406869,1,3,1.5848401069443425,3,2,1,-0.6594943106269636,0,0.7663322293048246,4,-0.8442373945027223,0.16958059950634144,3,-0.24489838066541036,-0.33430442885045025,-0.6813722424644063,-0.2942908776073394,1,3
87,-0.21118875356799457,0,5,0,4,17,1,1.9373209064623316,4,4,1.48584431659854,3,1,2,-0.6594943106269636,0,1.0422394225738885,1,-0.05853484028892777,0.16958059950634144,2,0.868276076904637,-0.6339051119128403,1.4923941216453593,1.2021034153113355,0,3
88,-0.5414578729619038,1,5,0,4,17,0,-0.9990951824864159,3,4,-0.2465820144530031,3,1,4,-1.1182729614978948,1,-0.8891109303095581,2,-1.0013779053454812,-0.6222354293170421,3,-0.6901681636934294,-1.2331064780376202,-0.6813722424644063,-0.5935697361910744,1,3
89,1.3300671369369155,0,2,2,0,5,2,-0.9990951824864159,3,3,-1.484029393775534,3,1,1,-0.20071565975603242,1,0.21451784276669705,2,-0.5299563728172044,-0.6222354293170421,3,-0.46753327217941987,-0.6339051119128403,-0.6813722424644063,-0.5935697361910744,1,3
90,-1.4221755246789953,1,5,2,4,12,0,-0.6320431713678224,1,1,-0.9890504420465216,2,1,4,-1.1182729614978948,1,0.4904250360357608,4,-0.6870968836599634,-0.6222354293170421,2,-0.24489838066541036,-0.6339051119128403,0.2502419135826361,0.0049879809763955655,1,3
91,-0.5414578729619038,1,5,2,5,18,1,-0.509692500994958,2,2,-0.8900546517007191,3,2,2,-0.6594943106269636,1,-0.33729654377143053,4,-0.05853484028892777,0.16958059950634144,3,0.868276076904637,1.1636989864614997,0.8713180176139976,-0.2942908776073394,1,3
92,0.11908036582591472,1,3,2,5,14,2,-0.020289819503500048,3,2,1.5848401069443425,2,1,2,-1.1182729614978948,1,1.0422394225738885,4,-1.15851841618824,0.16958059950634144,3,-0.9128030552074389,-0.6339051119128403,-0.3708341904487255,-0.5935697361910744,1,3
93,-0.6515475794265403,1,5,2,4,12,2,0.2244115212422289,4,4,-0.8900546517007191,3,1,4,0.25806299111489883,0,1.0422394225738885,2,-0.37281586197444555,-0.6222354293170421,3,-0.02226348915140087,-0.03470374578806028,-0.6813722424644063,-0.5935697361910744,1,3
94,1.7704259627954613,1,3,2,5,18,2,-0.14264048987636452,3,1,0.34739272762181167,3,4,4,1.1756202928567612,1,-0.33729654377143053,3,2.769994354880732,0.16958059950634144,3,-0.9128030552074389,-1.2331064780376202,-0.06029613843304474,-0.5935697361910744,1,3
95,0.008990659361278287,0,4,2,5,14,1,1.4479182249708737,2,3,-0.5930672806633117,3,1,4,1.1756202928567612,1,-0.061389350502366734,2,-0.05853484028892777,0.16958059950634144,3,-0.24489838066541036,-0.03470374578806028,-0.6813722424644063,-1.1921274533585444,1,3
